"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","52,072.19",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","19,834,176",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMs have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 23.01% above the average, while the minimum instance value is 16.89% below the average.","global","17.1"
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMSPs have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 21.88% above the average, while the minimum instance value is 16.15% below the average.","global","16.54"
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L1 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 23.01% above the average, while the minimum instance value is 16.89% below the average.","global","17.1"
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","6.18",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.77",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","3,410",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","Memory Throughput","%","4.60",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","DRAM Throughput","%","4.60",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","Duration","us","1.92",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","4.02",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","L2 Cache Throughput","%","2.17",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","SM Active Cycles","cycle","530.25",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","0.58",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.08 full waves across all SMs. Look at Launch Statistics for more details.","",""
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Block Size","","256",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Function Cache Configuration","","CachePreferNone",
